,link,num_badwords_in_text,num_badwords_in_title,num_images,num_keywords_in_text,num_keywords_in_title,price,text_fraction_caps,title,title_fraction_caps
646,https://boston.craigslist.org/gbs/pho/d/25-lb-boom-base-18-inch/6748801397.html,0,0,1,0,0,45.0,0.0525,25 lb Boom Base.  18 inch diameter.,0.09090909090909091
647,https://boston.craigslist.org/gbs/pho/d/lowepro-technical-harness/6748794203.html,0,0,5,0,1,80.0,0.10606060606060606,"Lowepro Technical Harness, Belt, & 2 Lens Exchange Pouches",0.15217391304347827
648,https://boston.craigslist.org/nos/pho/d/kodak-playsport-zx5-camcorder/6724733649.html,1,0,7,0,0,75.0,0.07342143906020558,Kodak PlaySport Zx5 camcorder in new condition,0.10256410256410256
649,https://boston.craigslist.org/nos/pho/d/dynex-mini-tripod/6730598800.html,1,1,3,0,0,18.0,0.07004830917874397,Dynex Mini Tripod,0.2
650,https://boston.craigslist.org/gbs/pho/d/cannon-eos-c100-with-af/6748781360.html,0,0,4,1,0,1500.0,0.11917098445595854,Cannon EOS C100 with AF upgrade,0.30434782608695654
651,https://boston.craigslist.org/gbs/pho/d/nikon-d4/6738580001.html,0,0,5,1,1,1600.0,0.09740259740259741,Nikon D4,0.3333333333333333
652,https://boston.craigslist.org/sob/pho/d/olympus-460-zoom-camera/6748767744.html,0,0,3,0,0,10.0,0.09923664122137404,Olympus D-460 Zoom camera,0.16666666666666666
653,https://boston.craigslist.org/sob/pho/d/bell-howell-cube-slide/6748765446.html,0,0,1,0,0,60.0,0.1724137931034483,Bell & Howell Cube Slide Projector,0.17857142857142858
654,https://boston.craigslist.org/nos/pho/d/canon-t7i-dslrmm-lens/6748760630.html,0,0,10,1,2,900.0,0.05249343832020997,Canon T7i DSLR & 18-135mm Lens,0.4117647058823529
655,https://newyork.craigslist.org/mnh/pho/d/canon-eos-m5-24mpx-with-22mm/6749356341.html,0,0,1,0,1,1500.0,0.13253012048192772,Canon EOS M5 24mpx with 22mm F2,0.3157894736842105
656,https://newyork.craigslist.org/brk/pho/d/nikon-afs-300mm-f28-vr/6737870197.html,0,0,8,2,2,2500.0,0.06859205776173286,Nikon AFS 300mm F2.8 VR,0.5384615384615384
657,https://newyork.craigslist.org/mnh/pho/d/sony-planar-fe-50mm-14-za/6747613215.html,0,0,3,1,3,1350.0,0.04296875,SONY PLANAR T FE 50mm f/1.4 ZA LENS W/ CIRCULAR POLARIZER FILTER KIT,0.9387755102040817
658,https://newyork.craigslist.org/mnh/pho/d/bmcc-27k-ef-for-sale/6749353943.html,0,0,3,0,0,450.0,0.07633587786259542,BMCC 2.7k EF for sale,0.42857142857142855
659,https://newyork.craigslist.org/mnh/pho/d/olympus-om10-film-camera/6749352873.html,0,1,1,0,0,100.0,0.12727272727272726,Olympus om10 film camera,0.05263157894736842
660,https://newyork.craigslist.org/lgi/pho/d/photography/6747574962.html,0,0,3,0,0,1500.0,0.026385224274406333,photography,0.0
661,https://newyork.craigslist.org/mnh/pho/d/new-vivitar-slr-case-canon/6737165627.html,0,0,4,1,1,25.0,0.09395973154362416,New Vivitar SLR Case & Canon Strap,0.2962962962962963
662,https://newyork.craigslist.org/mnh/pho/d/olympus-om-e-m10-mark-ii/6747076235.html,0,0,23,1,0,850.0,0.10862619808306709,Olympus OM-D E-M10 Mark II + lenses + accessories,0.2571428571428571
663,https://newyork.craigslist.org/wch/pho/d/olympus-om-1/6749339578.html,0,0,3,0,0,1500.0,0.16666666666666666,Olympus OM-1,0.3333333333333333
664,https://newyork.craigslist.org/brx/pho/d/speedotron-dm402-cc-3-light/6749338558.html,0,0,9,0,0,300.0,0.04068522483940043,Speedotron DM402 CC 3-Light System Deluxe,0.25806451612903225
665,https://newyork.craigslist.org/mnh/pho/d/rode-boom-pole/6747131070.html,0,0,0,0,0,1500.0,0.0,,0.0
666,https://newyork.craigslist.org/brk/pho/d/sony-nex-or-alpha-with-16mm/6739203105.html,1,1,1,2,2,1500.0,0.025,sony nex or alpha with 16mm F2.8 lens wanted,0.03225806451612903
667,https://newyork.craigslist.org/brk/pho/d/sell-or-trade-for-photo-gear/6731281086.html,0,0,1,1,1,1500.0,0.06229508196721312,sell or trade for photo gear kaplan usmle step1 full set,0.0
668,https://newyork.craigslist.org/brk/pho/d/lytro-light-field-digital/6743581887.html,0,0,7,0,0,1500.0,0.08616187989556136,Lytro Light Field Digital Camera - Red hot 16 Gb A1 trade only,0.17391304347826086
669,https://newyork.craigslist.org/brk/pho/d/olympus-zuiko-digital-edmm/6731280427.html,0,1,0,1,1,1500.0,0.14420062695924765,olympus ZUIKO DIGITAL ED 70-300mm F4.0-5.6 LENS wanted,0.5588235294117647
670,https://newyork.craigslist.org/brk/pho/d/wtb-ef-to-m43-af-adapter/6731280259.html,0,1,0,1,0,1500.0,0.08292682926829269,Wtb Ef to m43 af adapter,0.11764705882352941
671,https://newyork.craigslist.org/brk/pho/d/canon-zoom-autofocus-macro/6728706505.html,0,1,0,2,2,1500.0,0.06862745098039216,Canon zoom autofocus macro lens 70-210 mm f/4.0 wanted,0.027777777777777776
672,https://newyork.craigslist.org/brk/pho/d/olympus-panasonic-4-3-four/6728706071.html,0,0,0,0,0,1500.0,0.07758620689655173,Olympus panasonic 4/3 four third lenses want to buy,0.025
673,https://newyork.craigslist.org/brk/pho/d/fujifilm-finepix-series-exr/6728706147.html,0,1,0,0,0,1500.0,0.13829787234042554,Fujifilm FinePix F series EXR wanted,0.22580645161290322
674,https://newyork.craigslist.org/brk/pho/d/sell-or-trade-for-photo-gear/6728701853.html,0,0,1,1,1,1500.0,0.06229508196721312,sell or trade for photo gear kaplan usmle step1 full set,0.0
675,https://newyork.craigslist.org/brk/pho/d/olympus-mzuiko-30mm-35-ed/6740940782.html,0,1,0,1,1,1500.0,0.17032967032967034,Olympus M.Zuiko 30mm f/3.5 ED Macro Lens WANTED,0.3939393939393939
676,https://newyork.craigslist.org/brk/pho/d/lowepro-fastpak-350/6749327866.html,0,0,6,3,0,40.0,0.03814002089864159,Lowepro Fastpak 350,0.14285714285714285
677,https://newyork.craigslist.org/mnh/pho/d/rotolight-led-light-dimmable/6730987871.html,0,0,6,0,0,390.0,0.09523809523809523,"Rotolight LED Light,  Dimmable & Continuous, Like new",0.19047619047619047
678,https://newyork.craigslist.org/jsy/pho/d/7-seven-two-bank-fluorescent/6730981919.html,0,0,6,0,0,500.0,0.09202453987730061,"7 (seven) two bank Fluorescent lights, excellent condition",0.02127659574468085
679,https://newyork.craigslist.org/mnh/pho/d/sony-femm-f4-oss-like-new/6730982505.html,0,0,3,1,0,1300.0,0.11552346570397112,"Sony FE 70-200mm f4 G OSS Like new, comes with all original packaging",0.16326530612244897
680,https://newyork.craigslist.org/mnh/pho/d/canon-ef-16-35mm-f4-is-usm/6730981530.html,0,0,8,1,1,900.0,0.15151515151515152,"Canon EF 16-35mm f4/L IS USM, Like New, US version",0.40625
681,https://newyork.craigslist.org/brk/pho/d/sigma-3-close-up-lens-72mm/6744260710.html,0,0,1,1,1,20.0,0.2553191489361702,SIGMA +3 Close-up lens 72mm,0.3333333333333333
682,https://newyork.craigslist.org/brk/pho/d/canon-eos-40d/6744260378.html,0,0,1,0,1,180.0,0.23255813953488372,Canon EOS 40D,0.5555555555555556
683,https://newyork.craigslist.org/brk/pho/d/22-reflector-white-silver-on/6743866305.html,0,0,3,0,1,20.0,0.042682926829268296,"22"" Reflector / white/silver/ on the lens STR122",0.125
684,https://newyork.craigslist.org/mnh/pho/d/photography-professional/6746531611.html,0,0,5,0,0,1500.0,0.08008658008658008,Photography -Professional Product/Catalogs Productions for e-commerce,0.08196721311475409
685,https://newyork.craigslist.org/brk/pho/d/snoot-jtl-adorama-flashpoint/6749328802.html,0,0,1,0,0,10.0,0.2655367231638418,Snoot JTL Adorama Flashpoint budget Flash strobe BNIB,0.2391304347826087
686,https://newyork.craigslist.org/brk/pho/d/paul-buff-vagabond-ii/6749328055.html,0,0,4,0,0,60.0,0.051188299817184646,Paul C Buff Vagabond II,0.3157894736842105
687,https://longisland.craigslist.org/pho/d/lens-super-yashinoncm-yashica/6735175273.html,0,0,8,0,1,55.0,0.18292682926829268,Lens Super Yashinon-R 1:4.5 f 20cm Yashica + Lunasix 3,0.17142857142857143
688,https://boston.craigslist.org/gbs/pho/d/nikon-50mm-len/6746799427.html,0,0,4,0,2,100.0,0.17647058823529413,nikon 50mm len,0.0
689,https://boston.craigslist.org/gbs/pho/d/canon-charge/6732046357.html,0,0,1,1,1,15.0,0.14583333333333334,canon charge,0.0
690,https://boston.craigslist.org/nwb/pho/d/petri-ftmm-camera/6744605101.html,0,0,3,0,0,100.0,0.13978494623655913,Petri FT1000 35MM Camera,0.4
691,https://boston.craigslist.org/nwb/pho/d/mix-of-videos/6744584689.html,0,0,3,0,0,70.0,0.1951219512195122,mix of videos,0.0
692,https://boston.craigslist.org/gbs/pho/d/panasonic-vhs-playpak-vhs-to/6734630000.html,0,0,14,1,0,37.0,0.65748031496063,Panasonic VHS PlayPak VHS-C to VHS Adapter Video Cassette  Tested!,0.3148148148148148
693,https://boston.craigslist.org/gbs/pho/d/kodak-p570-personal-photo/6734621535.html,0,0,11,0,0,34.0,0.409288824383164,Kodak P570 Personal Photo Scanner w/ 2GB SD Card  TESTED!,0.3902439024390244
694,https://boston.craigslist.org/sob/pho/d/nikon-coolpix-smp-digital/6734617808.html,0,0,13,0,1,39.0,0.7543859649122807,Nikon COOLPIX S550 10.0 MP Digital Camera - Graphite black W/CHARGER!,0.4489795918367347
695,https://boston.craigslist.org/sob/pho/d/oben-tt-100-table-top-tripod/6734617590.html,1,1,6,0,0,19.0,0.6838235294117647,Oben TT-100 Table Top Tripod NEW!,0.391304347826087
696,https://boston.craigslist.org/sob/pho/d/canon-pp-301-photo-paper-plus/6737815761.html,0,0,6,0,1,3.0,0.5180722891566265,"Canon PP-301 Photo Paper Plus Glossy II in 4""x 6"" - 100 Sheets NEW!",0.3170731707317073
697,https://boston.craigslist.org/gbs/pho/d/stereo-equipment/6749344639.html,0,0,5,0,0,1.0,0.2222222222222222,Stereo Equipment,0.13333333333333333
698,https://boston.craigslist.org/bmw/pho/d/nikon-d7100-body-only/6749335224.html,0,0,3,0,1,450.0,0.17708333333333334,Nikon D7100 Body Only,0.2857142857142857
699,https://boston.craigslist.org/gbs/pho/d/canon-powershot-sd1300-is/6739672781.html,0,0,18,0,1,64.0,0.4596774193548387,Canon PowerShot SD1300 IS Digital ELPH 12.1 MP digital camera LIKE NEW,0.4117647058823529
700,https://boston.craigslist.org/gbs/pho/d/panasonic-pv-l858d-video/6739671727.html,0,0,8,0,0,48.0,0.7448559670781894,Panasonic PV-L858D Video Camera Photo Shot Palmcorder TESTED GREAT!!,0.3888888888888889
701,https://boston.craigslist.org/gbs/pho/d/canon-efmm-is-stm-lens-brand/6749329450.html,0,0,1,2,2,325.0,0.072992700729927,Canon EF-S 18-135mm IS STM Lens Brand New!,0.4444444444444444
702,https://boston.craigslist.org/gbs/pho/d/photo-light-smith-victor-8/6732964462.html,0,0,5,0,0,50.0,0.09090909090909091,Photo light: Smith-Victor 8' Raven Lightstand & Reflector,0.13333333333333333
703,https://scranton.craigslist.org/pho/d/digital-camera-collection/6750023935.html,0,0,17,2,0,175.0,0.218436873747495,Digital Camera Collection,0.13043478260869565
704,https://scranton.craigslist.org/pho/d/tripod-slik-master-deluxe/6747359631.html,1,0,3,0,0,25.0,0.1506849315068493,Tripod-SLIK Master Deluxe,0.3181818181818182
705,https://scranton.craigslist.org/pho/d/drytac-tullis-russell-hgp-260/6749694012.html,0,0,0,0,0,1700.0,0.2,Drytac Tullis Russell HGP-260 Photo Hot Vacuum Press,0.24390243902439024
706,https://scranton.craigslist.org/pho/d/nikon-d5300-and-lots-of-gear/6748976246.html,0,0,14,1,1,960.0,0.0653061224489796,Nikon d5300 and lots of gear,0.05263157894736842
707,https://scranton.craigslist.org/pho/d/explorer-5833-case-large/6748612988.html,0,0,5,0,0,125.0,0.15753424657534246,"EXPLORER 5833 Case, Large ,Photo, Art, Project ,business, wheeled",0.2765957446808511
708,https://scranton.craigslist.org/pho/d/2-antique-cameras-and-lot-of/6745659890.html,0,1,6,0,0,100.0,0.0958904109589041,2 antique cameras and lot of old photos from 1930s,0.0
709,https://scranton.craigslist.org/pho/d/digital-camera/6745443832.html,0,0,7,0,0,25.0,0.1228813559322034,Digital Camera,0.15384615384615385
710,https://scranton.craigslist.org/pho/d/vintage-kodak-brownie-movie/6748113036.html,0,1,5,0,0,40.0,0.12213740458015267,Vintage Kodak Brownie Movie Projector 8mm,0.14285714285714285
711,https://scranton.craigslist.org/pho/d/cameras-digital-film-and-tons/6747826730.html,1,1,0,0,0,1500.0,0.12745098039215685,"Camera's Digital, Film and Tons of lenses",0.12121212121212122
712,https://scranton.craigslist.org/pho/d/dslr-accessories-lot/6735077241.html,0,0,25,0,0,100.0,0.19791666666666666,DSLR ACCESSORIES LOT,1.0
713,https://scranton.craigslist.org/pho/d/cameras-digital-film-and-tons/6736230961.html,1,1,0,0,0,1500.0,0.12745098039215685,"Camera's Digital, Film and Tons of lenses",0.12121212121212122
714,https://scranton.craigslist.org/pho/d/cameras-digital-film-and-tons/6731320757.html,1,1,0,0,0,1500.0,0.12745098039215685,"Camera's Digital, Film and Tons of lenses",0.12121212121212122
715,https://scranton.craigslist.org/pho/d/roxant-video-camera-stabilizer/6746227377.html,0,0,1,0,0,30.0,0.26,Roxant Video Camera Stabilizer,0.14814814814814814
716,https://scranton.craigslist.org/pho/d/kenetic-flash-white-balance/6731976887.html,0,0,3,0,0,12.0,0.0898876404494382,KENETIC FLASH & WHITE BALANCE FILTER,1.0
717,https://poconos.craigslist.org/pho/d/tripod/6749504281.html,1,1,1,0,0,15.0,0.2692307692307692,Tripod,0.16666666666666666
718,https://poconos.craigslist.org/pho/d/canon-50-original-owner/6730304616.html,0,0,3,0,1,500.0,0.06719367588932806,Canon 50 D original owner,0.10526315789473684
719,https://poconos.craigslist.org/pho/d/camera-konica/6724781768.html,0,0,14,1,0,1500.0,0.19047619047619047,camera KONICA,0.5
720,https://poconos.craigslist.org/pho/d/package-photography-equipment/6741553296.html,0,0,11,0,0,1.0,0.04899135446685879,Package Photography Equipment,0.1111111111111111
721,https://poconos.craigslist.org/pho/d/flat-panel-tv-wall-mount-32-80/6727926186.html,0,0,4,0,0,1500.0,0.15384615384615385,"FLAT PANEL TV WALL MOUNT 32"" - 80""",1.0
722,https://poconos.craigslist.org/pho/d/standing-black-canvas-photo/6748034150.html,0,0,6,0,0,35.0,0.03795066413662239,STANDING BLACK CANVAS PHOTO / PRINT RACKS,1.0
723,https://poconos.craigslist.org/pho/d/minolta-maxxum-5000-autosigma/6745169496.html,0,0,0,0,0,20.0,0.7941176470588235,MINOLTA MAXXUM 5000 + AUTO 28 X 80 SIGMA LENSE,1.0
724,https://poconos.craigslist.org/pho/d/cokin-camera-special-effects/6745169742.html,0,0,0,0,0,30.0,0.9054054054054054,COKIN Camera special-effects FILTERS,0.40625
725,https://binghamton.craigslist.org/pho/d/kodak-digital-camera-and/6730041570.html,0,0,0,0,0,1500.0,0.20168067226890757,Kodak Digital Camera and Printer Dock,0.15625
726,https://binghamton.craigslist.org/pho/d/2-camera-tripods-velbon-vef/6746170680.html,0,0,3,0,0,10.0,0.13815789473684212,2 Camera Tripods Velbon VEF-3CQ & MX 1000,0.38461538461538464
727,https://binghamton.craigslist.org/pho/d/nikon-vivitar-df-293-bounce/6734116515.html,0,0,5,2,1,50.0,0.12601994560290117,Nikon - Vivitar DF-293 Bounce Zoom Swivel Flash TTL,0.2894736842105263
728,https://binghamton.craigslist.org/pho/d/kapaxen-eh-5-ac-adapter-and/6734116020.html,0,0,6,1,1,30.0,0.17956656346749225,Kapaxen EH-5 AC Adapter and EP-5A Power Supply Connector Kit for Nikon,0.2545454545454545
729,https://binghamton.craigslist.org/pho/d/vivitar-large-photo-video/6734661620.html,1,0,7,1,0,20.0,0.07423208191126279,Vivitar Large Photo/Video Backpack,0.16666666666666666
730,https://binghamton.craigslist.org/pho/d/nikon-nikkormm-28-vr-af-g-if/6742159362.html,1,0,9,3,3,960.0,0.0935672514619883,Nikon Nikkor 70-200mm f/2.8 VR AF-S G IF ED Lens (Like New),0.42857142857142855
731,https://binghamton.craigslist.org/pho/d/nikon-af-dx-nikkor-18-55mm-35/6726401176.html,0,0,8,2,2,80.0,0.06339144215530904,Nikon AF-S DX Nikkor 18-55mm f/3.5-5.6G VR II DX Lens (NEW),0.5454545454545454
732,https://binghamton.craigslist.org/pho/d/large-photo-case-explorer/6747539188.html,0,0,5,0,0,125.0,0.17054263565891473,"Large  Photo Case, EXPLORER 5833, Project , bussiness wheeled",0.26666666666666666
733,https://binghamton.craigslist.org/pho/d/minoltamm-35-auto-focus-lens/6747594661.html,0,0,0,1,1,45.0,0.1702127659574468,"Minolta 28-85 mm f 35 Auto focus lens ,, sony",0.07407407407407407
734,https://binghamton.craigslist.org/pho/d/nikon-d7000-nice-less-than/6734662519.html,0,0,7,3,1,380.0,0.05180533751962323,Nikon D7000 Nice!!! Less Than 1800 Clicks,0.25
735,https://binghamton.craigslist.org/pho/d/nikon-deluxe-digital-slr/6739054943.html,0,0,8,1,1,25.0,0.05102040816326531,Nikon Deluxe Digital SLR Camera Case Gadget Bag,0.25
736,https://binghamton.craigslist.org/pho/d/nikon-af-nikkormm-4g-ed-vr/6734662171.html,1,0,9,3,1,560.0,0.09620670698185817,Nikon AF-S NIKKOR 24-120mm f/4G ED VR,0.6818181818181818
737,https://binghamton.craigslist.org/pho/d/bower-sfd728-autofocus-ttl/6734661826.html,0,0,5,2,1,20.0,0.15258215962441316,Bower SFD728 Autofocus TTL Flash for Nikon,0.30303030303030304
738,https://binghamton.craigslist.org/pho/d/space-jam-bugs-bunny-michael/6748516348.html,0,0,9,1,0,300.0,0.06293706293706294,SPACE JAM-BUGS BUNNY MICHAEL JORDAN MEDIA PRESS KIT...,1.0
739,https://binghamton.craigslist.org/pho/d/cannon-135mmlens/6748085574.html,0,0,6,1,1,75.0,0.08411214953271028,Cannon 135mm 1;2.5 #69992 lens,0.08333333333333333
740,https://binghamton.craigslist.org/pho/d/nikon-af-nikkor-35mm-18-dx/6736303050.html,1,0,10,3,2,160.0,0.08333333333333333,Nikon AF-S Nikkor 35mm f/1.8 G DX Lens - Pristine,0.3125
741,https://binghamton.craigslist.org/pho/d/nikon-af-nikkor-50mm-14d-fx/6728825333.html,0,0,9,3,4,260.0,0.17973856209150327,Nikon AF Nikkor 50mm f/1.4D FX Lens - Sharp!!!,0.32142857142857145
742,https://allentown.craigslist.org/pho/d/camcorder/6749974947.html,1,0,1,0,0,20.0,0.10606060606060606,camcorder,0.0
743,https://allentown.craigslist.org/pho/d/jvc-model-gr-axm231-compact/6744673490.html,0,0,10,0,0,20.0,0.11846689895470383,JVC model gr-axm231 compact vhs camcorder,0.09375
744,https://allentown.craigslist.org/pho/d/film-camera/6749852484.html,0,1,1,0,0,1.0,0.13636363636363635,film camera,0.0
745,https://allentown.craigslist.org/pho/d/foot-fetish-photos/6749769784.html,0,0,1,0,0,25.0,0.07142857142857142,foot fetish photos,0.0
746,https://allentown.craigslist.org/pho/d/old-polaroid-240-automatic/6742651487.html,0,0,7,0,0,20.0,0.11848341232227488,Old Polaroid 240 Automatic Land Camera  -like new,0.13513513513513514
747,https://allentown.craigslist.org/pho/d/nikon-d5000/6749760531.html,0,0,4,1,1,120.0,0.0811111111111111,Nikon D5000,0.3333333333333333
748,https://allentown.craigslist.org/pho/d/kodak-ek6-instant-camera-with/6749487662.html,0,0,10,0,0,35.0,0.054945054945054944,KODAK EK6 Instant Camera with Case,0.35714285714285715
749,https://allentown.craigslist.org/pho/d/womens-panties-underwear-etc-3/6749466474.html,0,0,0,0,0,70.0,0.08943089430894309,Women's Panties Underwear etc <3,0.12
750,https://allentown.craigslist.org/pho/d/eastman-kodak-nikon-nikomat/6733032485.html,1,0,10,1,0,1500.0,0.11645569620253164,"Eastman, Kodak, Nikon, Nikomat",0.16666666666666666
751,https://allentown.craigslist.org/pho/d/nikon-eye-magnifier-nikon/6745439425.html,1,0,19,0,2,10.0,0.05894736842105263,"Nikon eye magnifier, Nikon flash coupler and generic hot shoe slave",0.03571428571428571
752,https://allentown.craigslist.org/pho/d/sony-zeiss-35mm-14-for-sony/6740797219.html,0,0,0,0,0,1300.0,0.17872340425531916,Sony Zeiss 35mm 1.4 for Sony FE - Like new,0.2222222222222222
753,https://allentown.craigslist.org/pho/d/canonl-is-dslr-lens/6749288144.html,0,0,5,2,2,725.0,0.09722222222222222,Canon 16-35 f/4L IS DSLR Lens,0.5294117647058824
754,https://allentown.craigslist.org/pho/d/canon-t5i-dslr/6749288015.html,0,0,7,1,1,280.0,0.08296943231441048,Canon T5i DSLR,0.5454545454545454
755,https://allentown.craigslist.org/pho/d/charles-beseler-lens/6730400477.html,0,0,7,1,1,30.0,0.1282051282051282,Charles Beseler lens,0.1111111111111111
756,https://allentown.craigslist.org/pho/d/mark-4-canon-like-new-canonmm/6736073987.html,0,0,13,1,2,1995.0,0.1918158567774936,"Mark 4 Canon, Like new+ Canon 28-200 mm lens",0.14814814814814814
757,https://allentown.craigslist.org/pho/d/disney-movies-vhs/6740543010.html,0,0,0,0,0,2.0,0.10909090909090909,"DISNEY MOVIES, VHS",1.0
758,https://allentown.craigslist.org/pho/d/computer-hard-case/6748851412.html,0,0,0,0,0,59.0,0.062434963579604576,COMPUTER HARD  Case - $59 (18071),0.8125
759,https://allentown.craigslist.org/pho/d/new-neewer-cnpcs-led-dimmable/6748746187.html,0,0,10,0,0,70.0,0.24445983379501385,NEW Neewer CN-576 576PCS LED Dimmable Panel for Photo and Video,0.34782608695652173
760,https://allentown.craigslist.org/pho/d/draper-luma-2-projector-screen/6748720253.html,0,0,6,0,0,170.0,0.07878787878787878,Draper Luma 2 Projector Screen,0.16
761,https://allentown.craigslist.org/pho/d/cameras-vintage-film-and-video/6741282461.html,2,2,7,1,0,1.0,0.8112745098039216,CAMERAS- VINTAGE FILM AND VIDEO,1.0
762,https://allentown.craigslist.org/pho/d/vintage-gaf-8mm-reel-movie/6733968298.html,1,1,14,0,0,25.0,0.07384987893462469,"Vintage GAF 8mm Reel Movie Projector 1888Z, Light works",0.21951219512195122
763,https://allentown.craigslist.org/pho/d/old-cameras/6745185221.html,0,0,3,0,0,50.0,0.25,Old cameras,0.1
764,https://allentown.craigslist.org/pho/d/gopro-hero-6/6740796683.html,0,0,4,0,0,260.0,0.13559322033898305,GoPro Hero 6,0.3333333333333333
765,https://allentown.craigslist.org/pho/d/two-nikon-coolpix-s3000/6737977672.html,0,0,24,2,1,15.0,0.056162246489859596,Two Nikon Coolpix S3000 Cameras,0.21739130434782608
766,https://allentown.craigslist.org/pho/d/photography-equipment/6741542324.html,0,0,11,0,0,1.0,0.04899135446685879,Photography Equipment,0.1
767,https://allentown.craigslist.org/pho/d/canon-sx710-hs-power-shot/6748413553.html,0,0,1,0,1,50.0,0.1038961038961039,Canon SX710 HS POWER SHOT CAMERA,0.8333333333333334
768,https://allentown.craigslist.org/pho/d/sony-a6000-digital-camera/6746167284.html,1,0,9,1,0,500.0,0.041666666666666664,Sony a6000 digital camera,0.05555555555555555
769,https://allentown.craigslist.org/pho/d/sony-nex-7-mirrorless-camera/6748342742.html,0,0,9,1,0,1000.0,0.08745247148288973,Sony NEX 7 Mirrorless camera and E-mount Lenses,0.18421052631578946
770,https://allentown.craigslist.org/pho/d/panasonic-lumix-digital-camera/6748110347.html,0,0,1,0,0,40.0,0.09230769230769231,Panasonic Lumix Digital Camera,0.14814814814814814
771,https://allentown.craigslist.org/pho/d/panasonic-digital-camera/6748108553.html,0,0,1,0,0,10.0,0.13636363636363635,Panasonic Digital Camera,0.13636363636363635
772,https://allentown.craigslist.org/pho/d/pentax-wg-1-camera-exc/6748108107.html,0,0,4,0,0,250.0,0.05571847507331378,Pentax WG-1 camera exc!,0.17647058823529413
773,https://allentown.craigslist.org/pho/d/drone-footage-in-4k/6748000561.html,0,0,0,0,0,1.0,0.14285714285714285,Drone Footage in 4k,0.13333333333333333
774,https://williamsport.craigslist.org/pho/d/wedding-photo-album/6743382736.html,0,0,3,0,0,25.0,0.09395973154362416,Wedding Photo Album,0.17647058823529413
775,https://williamsport.craigslist.org/pho/d/yashica-35mm-camera-kodak/6742560001.html,1,0,0,0,0,35.0,0.06818181818181818,"Yashica 35mm camera, Kodak camera case,",0.06666666666666667
776,https://reading.craigslist.org/pho/d/canon-40d-4-lens-and-sigma-ef/6750141674.html,1,0,7,2,2,225.0,0.10176991150442478,"Canon 40D, 4 lens and Sigma ef-500 DG super",0.18518518518518517
777,https://reading.craigslist.org/pho/d/antique-1800s-photo-album-32/6744028568.html,0,1,5,0,0,65.0,0.058823529411764705,Antique 1800s photo album 32 card photos,0.03571428571428571
778,https://reading.craigslist.org/pho/d/sharper-image-photo-cube/6746910058.html,0,0,5,0,0,50.0,0.25510204081632654,SHARPER IMAGE PHOTO CUBE,1.0
779,https://reading.craigslist.org/pho/d/sony-8mm-video-camera/6749630239.html,0,0,3,0,0,40.0,0.08163265306122448,Sony 8mm Video Camera,0.17647058823529413
780,https://reading.craigslist.org/pho/d/skis-poles-and-carry-bag/6749623883.html,0,0,3,0,0,40.0,0.09782608695652174,"Ski's, Poles and carry bag",0.1
781,https://reading.craigslist.org/pho/d/kodak/6749318882.html,0,0,1,0,0,2.0,0.14893617021276595,Kodak,0.2
782,https://reading.craigslist.org/pho/d/canon-powershot-sx530-hs-like/6727200105.html,2,0,25,3,1,220.0,0.1639784946236559,Canon PowerShot SX530 HS - Like New Condition with tons of extras!,0.2
783,https://reading.craigslist.org/pho/d/projector-lamps/6744479588.html,0,0,1,0,0,1500.0,0.07526881720430108,Projector lamps,0.07142857142857142
784,https://reading.craigslist.org/pho/d/nikon/6724385941.html,0,0,6,2,1,450.0,0.05106382978723404,Nikon,0.2
785,https://reading.craigslist.org/pho/d/printer-canon-imageprograf/6748031693.html,0,0,5,1,1,450.0,0.22564102564102564,Printer - Canon imagePROGRAF iPF670,0.4074074074074074
786,https://reading.craigslist.org/pho/d/nikon-d850-camera-with-lens/6747758841.html,0,0,1,1,2,1000.0,0.23300970873786409,Nikon d850 Camera with lens - New in Box,0.14285714285714285
787,https://elmira.craigslist.org/pho/d/vintage-bell-howell/6733025736.html,0,1,7,0,0,39.0,0.05167173252279635,Vintage BELL & HOWELL FILMOSOUND Model 1585 16mm Movie PROJECTOR Autol,0.6226415094339622
788,https://elmira.craigslist.org/pho/d/cameras-accessories/6749187974.html,0,0,7,1,0,35.0,0.26540284360189575,Cameras & Accessories,0.1111111111111111
789,https://elmira.craigslist.org/pho/d/polaroid-a700-70mp-digital/6747704192.html,0,0,4,0,0,10.0,0.08132530120481928,Polaroid a700 7.0mp Digital Camera with bag and Manual,0.1
790,https://delaware.craigslist.org/pho/d/sony-a5000-with-lens-sony/6744896351.html,1,0,12,1,0,300.0,0.02835538752362949,"Sony a5000 with Lens, Sony Camera Case, Battery & Battery Charger",0.16666666666666666
791,https://delaware.craigslist.org/pho/d/ge-video-camera-system/6743721769.html,0,0,3,0,0,50.0,0.13076923076923078,GE Video Camera System,0.2631578947368421
792,https://delaware.craigslist.org/pho/d/sony-camcorder-with-built-in/6736529519.html,0,0,4,0,0,325.0,0.15492957746478872,Sony Camcorder with Built in Projector Brand New in Box!!,0.15217391304347827
793,https://delaware.craigslist.org/pho/d/minolta-2xi-with-minolta/6742697312.html,0,0,3,1,0,50.0,0.0859375,Minolta 2xi with minolta 3500xi flash etc -,0.03333333333333333
